,1. open,2. high,3. low,4. close,5. volume
2023-10-20,1.1500,1.2200,1.1500,1.2000,14817
2023-10-19,1.1680,1.2310,1.1500,1.1959,16356
2023-10-18,1.1999,1.2600,1.1999,1.2500,11556
2023-10-17,1.1600,1.2600,1.1600,1.2000,45542
2023-10-16,1.2490,1.2571,1.1501,1.1608,4886
2023-10-13,1.1400,1.2000,1.1400,1.1600,1271
2023-10-12,1.2700,1.2700,1.2100,1.2100,4235
2023-10-11,1.1500,1.2199,1.1500,1.1800,3353
2023-10-10,1.2000,1.2100,1.1600,1.1901,5064
2023-10-09,1.2400,1.2400,1.1500,1.1500,8547
2023-10-06,1.1200,1.2000,1.1200,1.1500,10094
2023-10-05,1.2450,1.2450,1.1500,1.1500,12444
2023-10-04,1.1500,1.2600,1.1500,1.1700,18696
2023-10-03,1.1600,1.2100,1.1500,1.1500,9098
2023-10-02,1.2100,1.2500,1.1521,1.1700,10285
2023-09-29,1.2400,1.2400,1.2000,1.2000,3792
2023-09-28,1.1900,1.2500,1.1500,1.1700,11367
2023-09-27,1.2200,1.2200,1.1500,1.1500,11210
2023-09-26,1.2100,1.2299,1.2100,1.2100,4720
2023-09-25,1.2000,1.2899,1.1643,1.2299,4179
2023-09-22,1.2200,1.2999,1.1600,1.2300,13510
2023-09-21,1.1300,1.2800,1.1200,1.2200,43656
2023-09-20,1.1700,1.3000,1.1500,1.1500,14575
2023-09-19,1.2200,1.2800,1.2000,1.2000,2014
2023-09-18,1.2800,1.3000,1.2201,1.2700,2608
2023-09-15,1.2560,1.3200,1.2400,1.2400,12201
2023-09-14,1.2700,1.3000,1.2441,1.2600,15530
2023-09-13,1.2500,1.2976,1.2400,1.2900,8113
2023-09-12,1.2300,1.3200,1.2150,1.2900,16969
2023-09-11,1.2700,1.2900,1.2200,1.2400,8459
2023-09-08,1.2900,1.3400,1.2200,1.2500,19623
2023-09-07,1.2700,1.3300,1.2515,1.2900,13529
2023-09-06,1.2700,1.3500,1.2600,1.3000,22086
2023-09-05,1.2300,1.3489,1.2300,1.3200,21806
2023-09-01,1.1400,1.2600,1.1400,1.2100,16666
2023-08-31,1.2500,1.2600,1.1263,1.1400,44109
2023-08-30,1.2600,1.2800,1.2100,1.2425,5453
2023-08-29,1.2000,1.2900,1.2000,1.2400,22356
2023-08-28,1.1800,1.2400,1.1600,1.2100,18921
2023-08-25,1.1700,1.2400,1.1700,1.2000,19367
2023-08-24,1.2500,1.2520,1.1400,1.1900,34110
2023-08-23,1.1660,1.2500,1.1300,1.1850,73767
2023-08-22,1.1400,1.1500,1.1100,1.1301,23581
2023-08-21,1.0636,1.1500,1.0400,1.0900,30407
2023-08-18,1.0200,1.0800,1.0200,1.0200,36881
2023-08-17,1.1247,1.1247,1.0000,1.0430,40124
2023-08-16,1.0200,1.0700,1.0000,1.0700,13825
2023-08-15,1.0000,1.1066,1.0000,1.0200,17670
2023-08-14,1.0801,1.1100,1.0000,1.0200,31898
2023-08-11,1.1000,1.1100,1.0573,1.0850,11822
2023-08-10,1.0800,1.1600,1.0701,1.1000,14723
2023-08-09,1.2244,1.2244,1.0300,1.1200,64924
2023-08-08,1.1500,1.2700,1.1500,1.1750,15478
2023-08-07,1.1974,1.2597,1.1800,1.1900,10081
2023-08-04,1.2300,1.2300,1.1800,1.1800,3289
2023-08-03,1.2571,1.2571,1.1600,1.2400,15514
2023-08-02,1.2310,1.2900,1.1200,1.2500,10994
2023-08-01,1.2900,1.3400,1.2400,1.3000,9357
2023-07-31,1.2900,1.3500,1.2801,1.3000,16059
