,1. open,2. high,3. low,4. close,5. volume
2024-03-26,164.5800,164.5800,163.2400,163.3100,1365376
2024-03-25,164.0300,164.3800,163.7900,163.9400,1108063
2024-03-22,165.0000,165.1190,164.3600,164.5800,920229
2024-03-21,165.6500,166.2351,165.2100,165.4400,1790855
2024-03-20,163.6200,164.9500,163.2401,164.9400,1451084
2024-03-19,161.9300,163.4500,161.4900,163.3400,1508900
2024-03-18,162.7900,163.3800,162.2700,162.3900,1331057
2024-03-15,162.2800,162.3100,161.1400,161.4800,3647216
2024-03-14,163.9300,164.1400,162.0761,163.0100,17780588
2024-03-13,163.4600,163.7300,162.8100,163.2700,857166
2024-03-12,162.0800,163.6400,161.3400,163.5100,834785
2024-03-11,161.2900,161.4300,160.1200,161.1600,840402
2024-03-08,164.0400,164.2850,161.4250,161.6100,1007394
2024-03-07,162.6400,163.8500,162.5000,163.5600,934408
2024-03-06,161.9200,162.3790,161.1400,161.6700,894563
2024-03-05,161.7800,161.8800,159.6900,160.5000,1681106
2024-03-04,162.4600,163.0000,162.2050,162.2600,1473222
2024-03-01,160.8200,162.3800,160.5600,162.3800,878141
2024-02-29,160.5900,160.6250,159.3980,160.2800,1299170
2024-02-28,159.4600,159.9450,159.2200,159.7450,812171
2024-02-27,160.1300,160.3400,159.5500,160.1000,1142250
2024-02-26,160.5600,160.7000,160.0300,160.1100,992613
2024-02-23,160.8200,161.1801,159.8900,160.2600,814060
2024-02-22,158.5200,160.3201,158.4000,160.0600,1275970
2024-02-21,155.1300,156.0600,154.7838,156.0400,1505192
2024-02-20,156.2400,156.4480,155.0200,155.7900,948777
2024-02-16,158.6100,158.6100,156.9500,156.9600,912310
2024-02-15,157.7100,158.3900,157.4000,158.1600,1883157
2024-02-14,156.6000,157.3900,155.9000,157.2500,1076760
2024-02-13,155.2600,156.4199,154.7100,155.6700,1166779
2024-02-12,157.8400,158.4650,157.2860,157.6300,916805
2024-02-09,157.0000,157.8500,156.7601,157.6400,1018873
2024-02-08,156.5450,156.8600,156.3800,156.6600,1232731
2024-02-07,155.1800,156.4900,155.1800,156.2900,1295179
2024-02-06,154.7400,155.0000,153.7150,154.4800,1181036
2024-02-05,154.4300,154.6450,153.3800,154.2100,1646192
2024-02-02,152.9400,154.8600,152.6800,154.3000,1876796
2024-02-01,150.8900,152.3000,150.8100,152.3000,1645145
2024-01-31,151.9100,152.3900,150.4650,150.5000,1592037
2024-01-30,152.6400,152.9300,152.4300,152.7300,1571516
2024-01-29,151.4100,152.8100,151.4100,152.7300,2663038
2024-01-26,151.3600,151.8600,151.0700,151.3500,3662373
2024-01-25,151.7300,152.1566,150.9050,151.7100,18640233
2024-01-24,152.0200,152.4590,151.1300,151.2700,1262101
2024-01-23,151.1800,151.1800,150.4500,151.0000,1184565
2024-01-22,151.3900,151.6300,151.0400,151.3400,1338678
2024-01-19,149.4400,150.8900,149.0000,150.8100,1213388
2024-01-18,147.8000,148.8200,147.3601,148.6500,1928789
2024-01-17,146.9700,147.2399,146.4100,147.1500,1230347
2024-01-16,147.9850,148.4100,147.2300,147.7400,1311821
2024-01-12,148.3600,148.7500,147.8600,148.3800,719992
2024-01-11,148.0000,148.3100,146.5150,148.0200,1142771
2024-01-10,147.0200,147.9400,146.8800,147.6600,1512066
2024-01-09,146.2200,147.1300,145.9650,146.7800,877510
2024-01-08,144.7900,146.9100,144.7900,146.8900,1165927
2024-01-05,144.7100,145.4400,144.2600,144.7450,1067576
2024-01-04,145.0500,145.8200,144.5500,144.6150,1251472
2024-01-03,145.4800,145.7200,144.9300,145.1300,944366
2024-01-02,146.1200,146.3600,145.4200,146.0700,1070023
2023-12-29,147.6100,147.7594,146.6300,147.1400,997597
2023-12-28,147.6200,147.8300,147.4400,147.5000,1089351
2023-12-27,147.5000,147.7000,147.1400,147.6400,1057356
2023-12-26,146.8300,147.6800,146.8200,147.3600,778680
2023-12-22,146.7500,147.2200,146.1500,146.7000,993035
2023-12-21,146.5600,147.0000,145.8100,146.9100,1062080
2023-12-20,147.3500,147.9970,145.5700,145.6200,1358246
2023-12-19,147.4100,148.0200,147.3701,147.9900,3666022
2023-12-18,146.8700,147.5500,146.7800,147.3200,1034632
2023-12-15,146.0900,146.7100,145.9400,146.3000,1461655
2023-12-14,146.8800,146.9200,145.6800,146.4300,1660159
2023-12-13,144.8400,146.7000,144.8201,146.5300,1079576
2023-12-12,143.8300,144.8700,143.6500,144.8600,3530952
2023-12-11,142.7700,143.7900,142.6900,143.7400,1890204
2023-12-08,141.3500,142.7200,141.3500,142.5100,949517
2023-12-07,141.1700,141.8900,141.0000,141.7800,727589
2023-12-06,141.8900,141.8900,140.5850,140.7100,1626509
2023-12-05,140.7300,141.3700,140.5300,141.1200,1313543
2023-12-04,140.9500,141.2995,140.4500,141.1900,986037
2023-12-01,140.8700,142.0700,140.6400,141.9100,1170968
2023-11-30,140.9800,141.0700,139.9350,141.0700,1462909
2023-11-29,141.2400,141.5500,140.4600,140.5800,1055023
2023-11-28,140.4000,141.1796,140.2701,140.6500,843305
2023-11-27,140.6400,141.2350,140.6400,140.7500,1003974
2023-11-24,141.1550,141.3000,141.0000,141.1700,328704
2023-11-22,141.0900,141.6900,140.7200,141.1700,1110448
2023-11-21,140.4800,140.8900,140.3100,140.7600,1172636
2023-11-20,139.3900,141.2600,139.3900,141.0200,2028907
2023-11-17,139.8300,140.1100,139.4000,139.8800,906889
2023-11-16,139.5800,139.8700,139.0700,139.8000,1522316
2023-11-15,140.2700,140.5470,139.6300,139.8800,1882307
2023-11-14,139.3300,140.3800,139.2600,140.0100,1721630
2023-11-13,137.3700,137.9200,137.0100,137.5700,1405000
2023-11-10,136.3300,137.8550,135.8800,137.8000,1166639
2023-11-09,136.9900,137.0000,135.4500,135.6000,1165872
2023-11-08,136.2100,136.7050,135.7300,136.4800,1562156
2023-11-07,135.4200,136.3102,135.1600,136.0600,1478112
2023-11-06,135.1400,135.5100,134.8900,135.4600,1157421
2023-11-03,134.8800,135.5400,134.6200,134.9900,1488184
2023-11-02,132.2800,133.9400,132.2800,133.8400,2483866
2023-11-01,129.9000,131.4000,129.9000,131.1800,1704952
2023-10-31,129.2200,129.9950,128.6350,129.8400,9310843
2023-10-30,128.3200,129.5800,128.2300,129.2600,1459086
2023-10-27,128.6400,128.7900,127.1500,127.6600,1972379
2023-10-26,129.4400,129.7300,127.8600,128.1200,1592234
2023-10-25,131.7500,131.7500,130.0700,130.2700,1478915
2023-10-24,132.2200,132.7500,131.4400,132.3600,1643149
2023-10-23,130.9500,132.6700,130.4900,131.4000,1528427
2023-10-20,132.8500,133.2100,131.4300,131.4700,1722575
2023-10-19,134.7000,134.8000,132.7200,132.9300,4343852
2023-10-18,135.3500,135.7199,133.9700,134.2900,980443
2023-10-17,135.1500,136.5550,134.9200,136.0300,1049772
2023-10-16,135.2500,136.5700,135.2500,136.2500,1410356
2023-10-13,135.8200,136.2400,134.2900,134.7600,1353028
2023-10-12,136.1900,136.4600,134.6400,135.5000,1369365
2023-10-11,135.3900,135.9900,134.9300,135.9100,1500223
2023-10-10,134.8000,135.9600,134.4800,134.9500,1928718
2023-10-09,132.8000,134.5800,132.7300,134.4200,1109791
2023-10-06,131.0700,133.7950,130.6600,133.3900,1498578
2023-10-05,131.3300,131.8100,130.6400,131.5300,1421006
2023-10-04,130.4900,131.6400,130.2600,131.4700,1082217
2023-10-03,131.3500,132.0101,130.0200,130.4500,1114137
2023-10-02,131.7900,132.4200,131.1400,132.1100,1149423
2023-09-29,133.2100,133.3000,131.4000,131.7900,1756275
2023-09-28,131.2000,132.5600,130.8700,132.0200,1281530
2023-09-27,131.4400,131.6550,130.0400,131.0800,1259606
2023-09-26,131.7900,131.8400,130.5600,130.7700,5987998
