,1. open,2. high,3. low,4. close,5. volume
2024-09-20,9.8000,9.8935,7.8011,8.4100,223503
2024-09-19,10.2500,10.2500,9.5644,9.9000,92177
2024-09-18,10.2300,10.4800,9.5200,9.6200,93462
2024-09-17,10.4100,11.4000,10.1000,10.2200,111728
2024-09-16,10.4200,10.5000,9.7900,10.2900,62844
2024-09-13,10.1300,10.8400,9.8013,10.4300,115889
2024-09-12,9.9500,10.5600,9.5600,9.9800,103300
2024-09-11,9.9200,10.5700,9.7100,9.9100,98955
2024-09-10,10.2800,10.5300,9.5000,9.8900,146463
2024-09-09,11.0000,11.0600,9.8800,10.2600,211412
2024-09-06,13.6500,13.9900,9.3000,10.9000,611339
2024-09-05,14.8100,15.4100,13.1993,15.0800,345895
2024-09-04,12.0000,14.3500,12.0000,13.9800,159089
2024-09-03,13.4700,14.2933,12.1000,12.1300,150583
2024-08-30,12.3100,14.8100,12.2450,13.3200,166512
2024-08-29,12.0400,12.5625,11.9299,12.2200,38412
2024-08-28,12.3800,13.0300,11.6500,12.0000,81719
2024-08-27,12.4500,13.0000,12.1100,12.5800,68833
2024-08-26,13.7000,13.7000,12.5100,12.7300,55267
2024-08-23,15.0000,15.6300,13.6500,13.7000,72634
2024-08-22,14.5000,17.0000,14.2600,14.4900,214708
2024-08-21,11.8000,14.5357,11.6500,13.9200,82423
2024-08-20,12.7000,13.0000,11.6900,11.6900,19929
2024-08-19,13.3900,13.8700,12.4701,12.7300,35808
2024-08-16,11.7000,13.3900,11.6400,13.2600,38799
2024-08-15,10.8700,12.4199,10.8700,11.8000,42305
2024-08-14,10.9500,11.3250,10.6200,10.6400,25669
2024-08-13,10.5000,11.3000,10.2500,10.9100,30237
2024-08-12,11.0100,11.0950,10.3000,10.3000,13906
2024-08-09,10.5900,11.1900,10.3831,10.9800,16193
2024-08-08,10.3700,10.9400,10.3700,10.6000,21438
2024-08-07,11.3700,11.5634,10.1100,10.1500,26937
2024-08-06,10.2600,11.9400,10.2600,11.0000,70711
2024-08-05,10.5700,11.2100,10.0100,10.0500,52204
2024-08-02,13.0400,13.5408,11.1500,11.4800,129557
2024-08-01,14.7900,14.8600,13.1810,13.3500,70176
2024-07-31,14.5700,15.6299,14.5000,14.9000,30289
2024-07-30,14.6500,14.7600,14.0034,14.0500,18427
2024-07-29,15.0800,15.0800,14.3470,14.5200,23311
2024-07-26,15.9100,15.9100,14.9125,15.0000,43824
2024-07-25,15.7800,16.0400,15.5100,15.5900,16002
2024-07-24,15.9000,16.2000,15.6500,15.6500,12362
2024-07-23,16.4700,16.7500,16.1600,16.2500,13320
2024-07-22,16.7000,16.8600,16.0700,16.3400,13912
2024-07-19,17.0300,17.2850,15.8900,16.2200,28078
2024-07-18,18.0500,18.3870,16.6830,16.7700,45222
2024-07-17,18.6400,18.7740,17.8300,18.4200,13721
2024-07-16,17.8700,19.2500,17.5691,18.8400,46273
2024-07-15,18.6700,19.4212,17.3900,17.8700,40748
2024-07-12,19.4700,19.8600,17.9400,18.5000,28482
2024-07-11,17.2900,18.9320,17.1000,18.9100,43865
2024-07-10,17.1200,17.4831,16.6300,17.2600,18338
2024-07-09,16.3300,17.3200,15.4800,17.1800,48607
2024-07-08,14.9300,16.4435,14.8826,16.2200,37527
2024-07-05,14.5700,15.1300,14.2500,15.0800,49235
2024-07-03,14.9700,15.4900,14.4001,14.7300,49597
2024-07-02,15.1800,15.6200,14.5500,15.0000,84845
2024-07-01,17.8300,17.9993,15.0200,15.0700,105804
2024-06-28,18.8500,18.8900,17.3500,17.5700,334674
2024-06-27,18.8000,19.8999,18.3200,18.8800,49917
2024-06-26,17.2100,19.5000,17.2100,19.0400,71701
2024-06-25,19.0000,19.0800,16.9150,17.5600,86518
2024-06-24,19.3700,20.0099,18.4400,19.0800,46702
2024-06-21,20.1400,20.4450,19.1100,19.1100,49248
2024-06-20,19.1300,21.0700,18.6400,20.1800,71887
2024-06-18,19.4600,20.1900,18.5001,19.1600,84506
2024-06-17,21.1200,21.8327,19.1501,19.6700,96846
2024-06-14,23.4200,23.4200,21.3100,21.8900,78618
2024-06-13,24.8000,25.2141,22.5200,22.9800,95218
2024-06-12,26.4400,28.5000,24.3000,24.6200,117702
2024-06-11,25.8100,26.1900,25.0500,25.9500,59933
2024-06-10,23.2100,26.6813,22.9600,25.4600,98211
2024-06-07,27.0300,27.0300,23.0000,23.2200,174117
2024-06-06,25.0000,27.4499,23.5100,26.8100,213499
2024-06-05,23.8000,26.2999,23.4800,25.0000,85869
2024-06-04,22.5100,25.0000,22.3100,23.7900,98008
2024-06-03,25.4100,25.4950,23.0000,23.4000,100473
2024-05-31,28.4800,30.9900,23.0250,24.0000,203567
2024-05-30,22.6600,30.9900,22.6600,28.2900,231697
2024-05-29,22.6800,25.5400,22.6800,23.4400,158098
2024-05-28,29.0000,29.6400,24.6400,24.7300,143884
2024-05-24,29.7000,30.5700,29.0200,29.1900,124600
2024-05-23,29.2000,32.6100,27.0000,29.7500,214503
2024-05-22,31.0000,31.7150,29.0000,29.4500,130923
2024-05-21,37.0000,37.5000,29.8600,32.7600,359812
2024-05-20,33.6500,36.4000,28.1000,36.0000,413224
2024-05-17,36.3100,41.8100,30.5200,33.5300,1191292
2024-05-16,23.7200,30.2800,23.7200,29.4400,748732
2024-05-15,22.2500,25.0000,20.4000,24.9200,330222
2024-05-14,22.4100,27.9100,18.7150,23.2300,915860
2024-05-13,17.7600,23.4000,17.7500,19.9700,687692
2024-05-10,14.1600,18.6000,13.4200,17.7500,690227
2024-05-09,13.2300,14.0500,12.7601,13.5900,182771
2024-05-08,15.0000,15.0940,13.0900,13.2200,218007
2024-05-07,14.4900,16.9900,13.8100,15.2300,497483
2024-05-06,14.8900,15.3500,13.6000,14.4900,245889
2024-05-03,13.6200,14.3500,12.7000,14.3400,243471
2024-05-02,12.6300,13.8857,11.2501,13.6200,345168
2024-05-01,9.9400,13.1500,9.9400,12.3800,503443
2024-04-30,9.6500,11.5000,9.5300,10.1500,286208
2024-04-29,10.7800,11.2496,9.3500,9.8700,221153
2024-04-26,11.3700,11.7500,10.9000,11.0000,101085
2024-04-25,11.6300,11.7250,10.8050,11.5400,126004
2024-04-24,11.8200,12.0800,11.5100,12.0700,80212
2024-04-23,11.3200,12.6000,11.3100,11.9100,234910
2024-04-22,12.6000,13.3600,11.1000,11.3600,369337
2024-04-19,12.0100,12.7900,10.6100,12.3500,476487
2024-04-18,11.8800,12.7000,10.0100,11.2800,594464
2024-04-17,12.6700,13.6900,11.5000,12.4000,557603
2024-04-16,14.1500,17.6899,12.2676,12.5700,1831805
2024-04-15,21.9900,22.3900,13.8800,14.7200,3607893
2024-04-12,18.7300,28.9000,18.0000,19.2300,23059568
2024-04-11,9.7800,24.1300,9.7800,19.3800,45389491
2024-04-10,5.3700,8.2500,5.1000,7.4000,4445378
2024-04-09,5.3400,6.2800,5.0200,5.4300,105275
2024-04-08,4.7800,5.4300,4.7100,5.2800,71346
2024-04-05,5.2800,5.2800,4.4600,4.7800,101117
2024-04-04,5.9800,5.9800,5.1800,5.3200,110991
2024-04-03,6.2200,6.7700,5.5700,5.8800,78694
2024-04-02,0.3512,0.3612,0.3170,0.3200,494986
2024-04-01,0.3400,0.3700,0.3400,0.3621,494950
2024-03-28,0.3519,0.3560,0.3375,0.3454,733365
2024-03-27,0.3450,0.3459,0.3266,0.3420,885767
2024-03-26,0.3520,0.3520,0.3364,0.3420,353170
2024-03-25,0.3570,0.3669,0.3401,0.3420,246360
2024-03-22,0.3677,0.3677,0.3362,0.3526,318394
2024-03-21,0.3500,0.3700,0.3418,0.3697,172523
2024-03-20,0.3390,0.4000,0.3361,0.3534,426814
2024-03-19,0.3519,0.3519,0.3250,0.3495,350810
2024-03-18,0.3800,0.3800,0.3330,0.3496,898554
2024-03-15,0.3669,0.3777,0.3470,0.3715,688695
2024-03-14,0.3700,0.3706,0.3540,0.3665,273271
2024-03-13,0.3700,0.3790,0.3600,0.3669,200892
2024-03-12,0.3720,0.3720,0.3600,0.3653,429351
2024-03-11,0.3790,0.3790,0.3520,0.3720,423104
2024-03-08,0.3777,0.4000,0.3590,0.3598,283984
2024-03-07,0.3777,0.4100,0.3593,0.3598,523860
2024-03-06,0.3680,0.4200,0.3100,0.3598,2078172
2024-03-05,0.3747,0.3894,0.3535,0.3657,597287
2024-03-04,0.4000,0.4000,0.3700,0.3745,785785
2024-03-01,0.4000,0.4059,0.3773,0.3871,714214
2024-02-29,0.4104,0.4300,0.4001,0.4060,336056
2024-02-28,0.4140,0.4300,0.4000,0.4104,1672770
2024-02-27,0.3989,0.4188,0.3901,0.4142,527162
2024-02-26,0.4100,0.4200,0.3900,0.4100,626343
2024-02-23,0.4600,0.4650,0.4126,0.4126,519852
2024-02-22,0.4476,0.4748,0.4300,0.4359,635787
2024-02-21,0.4710,0.4950,0.4300,0.4410,1292822
2024-02-20,0.5000,0.5100,0.4671,0.4700,877887
2024-02-16,0.5108,0.5400,0.4900,0.4910,273450
2024-02-15,0.4957,0.5350,0.4957,0.5147,377611
2024-02-14,0.5000,0.5400,0.4825,0.5110,235733
2024-02-13,0.4981,0.5300,0.4810,0.4890,325003
2024-02-12,0.5090,0.5602,0.5040,0.5135,301244
2024-02-09,0.5500,0.5600,0.5224,0.5224,484663
2024-02-08,0.4950,0.5849,0.4922,0.5363,528160
2024-02-07,0.5291,0.5608,0.4913,0.5100,262693
2024-02-06,0.4846,0.5741,0.4800,0.5310,314069
2024-02-05,0.5501,0.5726,0.4700,0.5050,1628516
2024-02-02,0.6000,0.6080,0.5200,0.5251,1193241
2024-02-01,0.6240,0.6634,0.5810,0.6047,271951
2024-01-31,0.6366,0.6500,0.6140,0.6142,197927
2024-01-30,0.6100,0.6788,0.5858,0.6428,441328
2024-01-29,0.5811,0.6136,0.5702,0.6070,202954
2024-01-26,0.5800,0.6300,0.5710,0.5948,260439
2024-01-25,0.5953,0.6273,0.5700,0.5787,251409
2024-01-24,0.5900,0.6400,0.5740,0.6011,841430
2024-01-23,0.6037,0.6300,0.5631,0.5730,174058
2024-01-22,0.5600,0.6238,0.5500,0.6000,689515
2024-01-19,0.5731,0.6332,0.5530,0.5802,755581
2024-01-18,0.5059,0.6176,0.4900,0.5813,1720675
2024-01-17,0.5500,0.5700,0.4881,0.4928,918336
2024-01-16,0.6900,0.6990,0.5200,0.5309,1006195
2024-01-12,0.7000,0.7590,0.6400,0.6900,935900
2024-01-11,0.7349,0.7800,0.6840,0.6958,1108208
2024-01-10,0.6700,0.7900,0.6700,0.7343,2592138
2024-01-09,0.5500,0.7960,0.5500,0.6621,7894443
2024-01-08,0.4570,0.6100,0.4405,0.5622,4466813
2024-01-05,0.4541,0.4686,0.4310,0.4570,684140
2024-01-04,0.4862,0.4862,0.4200,0.4361,1272078
2024-01-03,0.5000,0.5120,0.4402,0.4689,723939
2024-01-02,0.5538,0.5598,0.4840,0.4840,567578
2023-12-29,0.6000,0.6000,0.5000,0.5275,1449655
2023-12-28,0.5982,0.6000,0.5755,0.5863,730857
2023-12-27,0.6640,0.6850,0.5926,0.6076,739279
2023-12-26,0.6700,0.6800,0.6373,0.6612,344400
2023-12-22,0.6575,0.7000,0.6575,0.6721,447354
2023-12-21,0.6836,0.7000,0.6500,0.6803,572289
2023-12-20,0.6765,0.7000,0.6700,0.6797,364456
2023-12-19,0.7700,0.7900,0.6750,0.6757,886127
2023-12-18,0.7970,0.8379,0.7273,0.7585,1114171
2023-12-15,0.8375,0.8500,0.7920,0.8190,962920
2023-12-14,0.7720,0.8400,0.7720,0.8190,832982
2023-12-13,0.7811,0.8263,0.7000,0.7828,998433
2023-12-12,0.7600,0.8500,0.7100,0.7818,1559071
2023-12-11,0.6200,0.9292,0.6100,0.8000,4048679
2023-12-08,0.6500,0.6700,0.6100,0.6327,747543
2023-12-07,0.6010,0.7200,0.5930,0.6250,1309506
2023-12-06,0.6000,0.6656,0.4800,0.6282,4625146
2023-12-05,0.6300,0.7167,0.6202,0.6677,1357845
2023-12-04,0.6006,0.6396,0.6006,0.6184,1458852
2023-12-01,0.5656,0.6000,0.5401,0.5900,525540
2023-11-30,0.5822,0.6200,0.5250,0.5387,592366
2023-11-29,0.5899,0.6000,0.5600,0.5896,231399
2023-11-28,0.5938,0.6100,0.5735,0.5868,202716
2023-11-27,0.5899,0.6200,0.5850,0.5969,455100
2023-11-24,0.5577,0.6000,0.5408,0.5990,244299
2023-11-22,0.5797,0.5995,0.5400,0.5589,264396
2023-11-21,0.5950,0.6000,0.5520,0.5611,237729
2023-11-20,0.6157,0.6200,0.5600,0.5809,539740
2023-11-17,0.5650,0.6481,0.5522,0.5864,460537
2023-11-16,0.5735,0.5847,0.5300,0.5448,239329
2023-11-15,0.6010,0.6549,0.5707,0.5707,549217
2023-11-14,0.5450,0.6083,0.5411,0.5887,834925
2023-11-13,0.5026,0.5460,0.4756,0.5321,346889
2023-11-10,0.4760,0.5100,0.4311,0.5000,677915
2023-11-09,0.4971,0.4971,0.4507,0.4590,975537
2023-11-08,0.4893,0.5487,0.4739,0.4825,329869
2023-11-07,0.4929,0.5061,0.4764,0.4983,200627
2023-11-06,0.5100,0.5455,0.4800,0.4980,427824
2023-11-03,0.4432,0.5500,0.4432,0.5002,669549
2023-11-02,0.5108,0.5450,0.4400,0.4544,1073269
2023-11-01,0.5305,0.5600,0.5000,0.5037,343173
2023-10-31,0.5279,0.5541,0.5130,0.5369,428324
2023-10-30,0.5591,0.5591,0.5213,0.5303,259133
2023-10-27,0.6012,0.6012,0.5200,0.5387,735895
2023-10-26,0.6210,0.6400,0.5705,0.5859,333506
2023-10-25,0.6500,0.6700,0.6100,0.6237,196434
2023-10-24,0.6100,0.6507,0.6100,0.6393,353181
2023-10-23,0.6100,0.6200,0.5720,0.6035,322193
2023-10-20,0.6214,0.6398,0.5921,0.6041,269054
2023-10-19,0.6473,0.6486,0.6100,0.6125,143084
2023-10-18,0.6856,0.6856,0.6000,0.6289,263680
2023-10-17,0.6400,0.6998,0.6381,0.6743,434430
2023-10-16,0.5770,0.6431,0.5629,0.6405,521201
2023-10-13,0.6180,0.6447,0.5800,0.5952,682388
2023-10-12,0.6367,0.6695,0.6111,0.6261,925302
2023-10-11,0.6800,0.7226,0.6301,0.6636,513381
2023-10-10,0.6485,0.7057,0.6485,0.6714,385256
2023-10-09,0.6843,0.7000,0.6400,0.6490,438407
2023-10-06,0.6748,0.7000,0.6600,0.6800,400559
2023-10-05,0.7615,0.7615,0.6659,0.6730,658056
2023-10-04,0.7750,0.7777,0.7039,0.7382,580286
2023-10-03,0.7300,0.7520,0.6865,0.7136,853702
2023-10-02,0.7000,0.7532,0.6950,0.7200,696736
2023-09-29,0.6900,0.7169,0.6580,0.6806,990130
2023-09-28,0.7000,0.7160,0.6731,0.6800,1291466
2023-09-27,0.7100,0.7470,0.6800,0.7026,616116
2023-09-26,0.7539,0.7833,0.6800,0.6990,661753
2023-09-25,0.7300,0.7590,0.6864,0.7418,681686
2023-09-22,0.7564,0.7776,0.7251,0.7268,450832
2023-09-21,0.7980,0.8373,0.7600,0.7625,954480
2023-09-20,0.8660,0.8780,0.8000,0.8005,450112
2023-09-19,0.8250,0.8744,0.8080,0.8512,663517
2023-09-18,0.8701,0.8701,0.7802,0.8234,1649980
2023-09-15,0.8998,0.9094,0.8600,0.8600,988408
2023-09-14,0.8854,0.9100,0.8700,0.8976,891341
2023-09-13,0.9095,0.9399,0.8720,0.8900,945359
2023-09-12,0.9200,0.9600,0.8810,0.8930,1108037
2023-09-11,0.9301,0.9800,0.8700,0.9500,3287712
2023-09-08,1.0700,1.0998,0.8600,0.9801,7575274
2023-09-07,1.3500,1.4150,1.2600,1.3600,1472175
2023-09-06,1.4800,1.5000,1.3200,1.3600,1092251
2023-09-05,1.4600,1.6000,1.4000,1.4600,2123956
2023-09-01,1.4100,1.4700,1.4100,1.4300,396727
2023-08-31,1.4200,1.4250,1.3800,1.3800,281292
2023-08-30,1.4300,1.4400,1.3900,1.4100,448738
2023-08-29,1.3900,1.4600,1.3650,1.4400,432840
2023-08-28,1.3100,1.4200,1.3000,1.3900,722702
2023-08-25,1.3300,1.3300,1.2500,1.3000,561402
2023-08-24,1.3500,1.3650,1.3000,1.3100,290490
2023-08-23,1.3500,1.3500,1.2900,1.3400,349450
2023-08-22,1.3400,1.3600,1.3000,1.3400,292209
2023-08-21,1.3600,1.3600,1.2800,1.3400,449664
2023-08-18,1.3200,1.4000,1.3100,1.3500,426803
2023-08-17,1.3900,1.4000,1.3400,1.3600,796391
2023-08-16,1.4600,1.4600,1.3550,1.3800,885806
2023-08-15,1.5300,1.5405,1.4400,1.4600,562423
2023-08-14,1.5600,1.5600,1.5069,1.5300,309005
2023-08-11,1.5500,1.5650,1.5000,1.5500,364040
2023-08-10,1.5100,1.6000,1.5080,1.5500,635330
2023-08-09,1.5600,1.5900,1.4900,1.5000,746087
2023-08-08,1.5900,1.5900,1.5100,1.5500,528557
2023-08-07,1.6500,1.6500,1.5400,1.6100,613217
2023-08-04,1.6600,1.6900,1.5000,1.6600,735752
2023-08-03,1.6400,1.7000,1.6400,1.6700,325345
2023-08-02,1.7500,1.7800,1.6100,1.7000,1348238
2023-08-01,1.8500,1.8500,1.7500,1.7900,706404
2023-07-31,1.8300,1.9100,1.8100,1.8500,878351
2023-07-28,1.7900,1.8400,1.7700,1.8100,465016
2023-07-27,1.8400,1.8600,1.7500,1.7600,1009757
2023-07-26,1.8300,1.8550,1.7900,1.8000,540267
2023-07-25,1.8300,1.8500,1.7800,1.8300,488228
2023-07-24,1.9000,1.9101,1.8200,1.8500,343022
2023-07-21,1.8400,1.9200,1.8350,1.8700,602381
2023-07-20,1.8600,1.8600,1.7800,1.8200,627228
2023-07-19,1.8100,1.8996,1.8100,1.8600,456440
2023-07-18,1.8300,1.8800,1.8063,1.8400,421089
2023-07-17,1.8300,1.8800,1.8000,1.8300,397397
2023-07-14,1.8600,1.8696,1.7600,1.8200,789035
2023-07-13,1.9300,1.9700,1.8400,1.8500,1193511
2023-07-12,1.9400,2.0017,1.9200,1.9300,540556
2023-07-11,1.9000,1.9300,1.8500,1.9300,539524
2023-07-10,1.8700,1.9400,1.8500,1.8700,791772
2023-07-07,1.8700,1.9300,1.8300,1.8800,470036
2023-07-06,1.9400,1.9644,1.8100,1.8500,630323
2023-07-05,2.0100,2.0300,1.9400,1.9900,694983
2023-07-03,1.9900,2.0400,1.9550,2.0400,564664
2023-06-30,2.0700,2.0700,1.9500,1.9800,689068
2023-06-29,1.9500,2.0500,1.9400,1.9900,621143
2023-06-28,1.9500,2.0293,1.9050,1.9400,1058553
2023-06-27,2.0750,2.0750,1.9300,1.9500,1147129
2023-06-26,2.0700,2.1100,2.0200,2.0200,910885
2023-06-23,2.1000,2.1800,2.0500,2.0600,2739913
2023-06-22,2.1200,2.2400,2.0500,2.1300,827830
2023-06-21,2.2200,2.2200,2.0900,2.1600,881164
2023-06-20,2.2400,2.2800,2.1600,2.2000,728823
2023-06-16,2.5500,2.5600,2.2300,2.2300,1335661
2023-06-15,2.4000,2.5400,2.2600,2.5400,917915
2023-06-14,2.2300,2.5800,2.1900,2.4000,2160701
2023-06-13,2.1300,2.2400,2.0577,2.1900,1278953
2023-06-12,2.1800,2.2101,2.1000,2.1250,747135
2023-06-09,2.4500,2.4600,2.1500,2.1800,1471090
2023-06-08,2.5700,2.5700,2.2200,2.4450,2148231
2023-06-07,2.4800,2.9000,2.4800,2.8000,1981496
2023-06-06,2.0900,2.5800,2.0775,2.4800,1877292
2023-06-05,2.1200,2.1200,2.0000,2.0900,1070524
2023-06-02,2.0200,2.1900,2.0100,2.1100,1043887
2023-06-01,2.0000,2.0600,1.9600,2.0000,658516
2023-05-31,2.0000,2.0400,1.9100,2.0100,463943
2023-05-30,2.0800,2.1850,2.0000,2.0000,759911
2023-05-26,2.1300,2.1300,2.0400,2.0750,499629
2023-05-25,2.4000,2.4000,2.0150,2.0500,568900
2023-05-24,2.5500,2.5500,2.3200,2.3700,531939
2023-05-23,2.5500,2.7700,2.4900,2.5100,509479
2023-05-22,2.5200,2.6150,2.4450,2.5200,347186
2023-05-19,2.6500,2.6500,2.4013,2.4700,391456
2023-05-18,2.3500,2.6400,2.3200,2.6300,513202
2023-05-17,2.2800,2.3350,2.2400,2.3100,224244
2023-05-16,2.3600,2.3600,2.2700,2.2700,216108
2023-05-15,2.3000,2.3350,2.2400,2.3200,305979
2023-05-12,2.3600,2.4100,2.2500,2.2700,202112
2023-05-11,2.3600,2.4050,2.3300,2.3800,313159
2023-05-10,2.4300,2.4700,2.3200,2.3700,330237
2023-05-09,2.4100,2.4100,2.3300,2.3700,169351
2023-05-08,2.3700,2.4450,2.3350,2.4200,305574
2023-05-05,2.2500,2.4300,2.1915,2.3900,524066
2023-05-04,2.2400,2.2500,2.1450,2.1800,611635
2023-05-03,2.3100,2.3200,2.2250,2.2600,558213
2023-05-02,2.5900,2.6397,2.2600,2.2850,662221
2023-05-01,2.5800,2.7000,2.5450,2.5800,454350
2023-04-28,2.5800,2.7200,2.5550,2.6100,444409
2023-04-27,2.8400,2.8500,2.5300,2.5800,801312
2023-04-26,2.7900,2.9250,2.7700,2.8450,413120
2023-04-25,2.9900,3.0150,2.7000,2.7600,599369
