,1. open,2. high,3. low,4. close,5. volume
2024-05-21,2.0700,2.0900,2.0050,2.0600,433080
2024-05-20,2.1000,2.1350,2.0450,2.0800,234323
2024-05-17,2.1300,2.1380,2.0700,2.1100,342738
2024-05-16,2.1100,2.1500,2.0850,2.1200,377112
2024-05-15,2.1700,2.2150,2.1000,2.1400,327347
2024-05-14,2.0000,2.2700,2.0000,2.1600,836154
2024-05-13,2.0000,2.1000,1.9900,1.9900,310908
2024-05-10,2.0500,2.0800,1.9800,1.9950,528350
2024-05-09,2.0800,2.1099,1.9800,2.0600,1110340
2024-05-08,2.1600,2.3000,2.1550,2.2300,381172
2024-05-07,2.2500,2.2600,2.2000,2.2100,124742
2024-05-06,2.2300,2.2900,2.1800,2.2400,213644
2024-05-03,2.2000,2.2400,2.1800,2.2400,232183
2024-05-02,2.1500,2.1600,2.0450,2.1600,216310
2024-05-01,2.0800,2.1600,2.0500,2.1200,444396
2024-04-30,1.9400,2.1394,1.9250,2.0800,604846
2024-04-29,1.9200,2.0200,1.8900,1.9500,620893
2024-04-26,1.8000,1.9400,1.7800,1.9100,957441
2024-04-25,1.7400,1.7700,1.7050,1.7500,259123
2024-04-24,1.8000,1.8100,1.7350,1.7700,207641
2024-04-23,1.6800,1.9500,1.6400,1.8100,1543371
2024-04-22,1.6600,1.7200,1.6100,1.6700,727767
2024-04-19,1.7300,1.7700,1.6400,1.6600,669226
2024-04-18,1.6800,1.7700,1.6550,1.7500,601510
2024-04-17,1.7800,1.7800,1.6700,1.6900,377550
2024-04-16,1.8000,1.8000,1.7000,1.7500,418875
2024-04-15,1.8600,1.9400,1.7700,1.7900,1043092
2024-04-12,1.7400,1.9100,1.7100,1.8400,1532239
2024-04-11,1.8000,1.8200,1.7100,1.7300,161623
2024-04-10,1.7500,1.7900,1.7100,1.7600,291115
2024-04-09,1.7500,1.8300,1.7450,1.7600,234465
2024-04-08,1.7500,1.7700,1.7200,1.7300,229829
2024-04-05,1.7400,1.7600,1.6850,1.7200,162149
2024-04-04,1.8600,1.8600,1.7000,1.7200,260602
2024-04-03,1.7900,1.8700,1.7300,1.8200,409778
2024-04-02,1.8700,1.8700,1.7400,1.7700,424489
2024-04-01,1.9000,1.9100,1.8400,1.8700,482514
2024-03-28,1.9700,2.0000,1.8700,1.9000,384227
2024-03-27,1.8500,1.9650,1.8300,1.9400,231873
2024-03-26,1.9400,1.9500,1.8200,1.8300,333074
2024-03-25,1.9200,1.9700,1.9000,1.9100,235602
2024-03-22,1.9000,1.9100,1.8650,1.9000,231584
2024-03-21,1.9500,1.9745,1.9000,1.9000,239564
2024-03-20,1.9100,1.9800,1.8600,1.9300,362427
