Date,open,high,low,close,volume,symbol
2021-12-20,4.83,5.1445,4.7309,5.1,469341,PETZ
2021-12-17,4.66,5.11,4.66,4.99,498874,PETZ
2021-12-16,4.86,4.99,4.63,4.79,274573,PETZ
2021-12-15,4.48,4.85,4.4,4.85,513745,PETZ
2021-12-14,4.89,4.9804,4.48,4.52,592160,PETZ
2021-12-13,5.29,5.5328,4.9,5.01,788994,PETZ
2021-12-10,5.05,5.38,4.71,5.15,404242,PETZ
2021-12-09,5.07,5.4702,5.06,5.27,701492,PETZ
2021-12-08,4.69,5.45,4.63,5.22,788385,PETZ
2021-12-07,4.63,4.955,4.61,4.8,370595,PETZ
2021-12-06,4.78,4.8402,4.49,4.63,319657,PETZ
2021-12-03,4.54,4.61,4.3,4.41,474611,PETZ
2021-12-02,4.3,4.72,4.29,4.67,500588,PETZ
2021-12-01,5.16,5.24,4.24,4.29,520923,PETZ
2021-11-30,4.71,5.46,4.63,5.17,1242527,PETZ
2021-11-29,5.18,5.35,4.57,4.63,1010940,PETZ
2021-11-26,4.93,5.2399,4.91,5.23,532860,PETZ
2021-11-24,4.9,5.3546,4.9,5.24,616133,PETZ
2021-11-23,5.54,6.2499,4.91,4.97,1660885,PETZ
2021-11-22,5.33,5.64,5.21,5.55,695414,PETZ
2021-11-19,5.45,5.79,5.32,5.39,1078523,PETZ
2021-11-18,5.24,5.83,5.21,5.4,1297813,PETZ
2021-11-17,5.75,5.8,5.1,5.32,1436069,PETZ
2021-11-16,5.31,6.65,5.16,6.08,3374156,PETZ
2021-11-15,6.272,6.48,5.4,5.47,1602035,PETZ
2021-11-12,5.85,6.57,5.82,6.38,1978631,PETZ
2021-11-11,5.89,6.7899,5.7501,6.11,3321667,PETZ
2021-11-10,6.8,7.3,5.71,6.11,6803167,PETZ
2021-11-09,5.35,9.4,5.21,6.95,96916341,PETZ
2021-11-08,3.69,7.55,3.4,6.09,30147674,PETZ
2021-11-05,3.41,4.25,3.12,3.88,16739694,PETZ
2021-11-04,4.04,4.67,2.88,4.26,127735998,PETZ
2021-11-03,1.79,2.39,1.75,2.37,22422471,PETZ
2021-11-02,1.79,1.87,1.76,1.79,81506,PETZ
2021-11-01,1.72,1.825,1.7,1.81,124811,PETZ
2021-10-29,1.69,1.88,1.6601,1.71,124431,PETZ
2021-10-28,1.65,1.74,1.6,1.67,48731,PETZ
2021-10-27,1.62,1.67,1.62,1.66,40239,PETZ
2021-10-26,1.79,1.8115,1.59,1.61,210533,PETZ
2021-10-25,1.67,2.13,1.67,1.8,739816,PETZ
2021-10-22,1.5,1.716,1.5,1.64,186560,PETZ
2021-10-21,1.47,1.52,1.47,1.5,29112,PETZ
2021-10-20,1.46,1.48,1.4101,1.47,69426,PETZ
2021-10-19,1.56,1.57,1.43,1.43,70006,PETZ
2021-10-18,1.56,1.59,1.52,1.55,53897,PETZ
2021-10-15,1.55,1.58,1.52,1.57,60586,PETZ
2021-10-14,1.55,1.5823,1.52,1.52,17289,PETZ
2021-10-13,1.56,1.5882,1.53,1.55,42931,PETZ
2021-10-12,1.5,1.58,1.5,1.58,60750,PETZ
2021-10-11,1.47,1.55,1.44,1.48,75797,PETZ
2021-10-08,1.44,1.54,1.44,1.5,96282,PETZ
2021-10-07,1.43,1.44,1.39,1.43,79673,PETZ
2021-10-06,1.4,1.44,1.36,1.416,55252,PETZ
2021-10-05,1.42,1.49,1.3701,1.42,141223,PETZ
2021-10-04,1.46,1.48,1.355,1.45,188751,PETZ
2021-10-01,1.47,1.58,1.32,1.51,1735694,PETZ
2021-09-30,1.28,1.3462,1.12,1.28,1367756,PETZ
2021-09-29,1.83,1.9465,1.77,1.84,137567,PETZ
2021-09-28,1.86,1.89,1.77,1.86,65628,PETZ
2021-09-27,1.88,1.89,1.86,1.89,89727,PETZ
2021-09-24,1.95,1.95,1.85,1.88,21636,PETZ
2021-09-23,1.89,1.97,1.89,1.95,40539,PETZ
2021-09-22,1.84,1.93,1.84,1.92,40772,PETZ
2021-09-21,1.87,1.88,1.7801,1.85,31541,PETZ
2021-09-20,1.95,1.98,1.77,1.794,124871,PETZ
2021-09-17,2.0,2.03,1.94,1.94,34344,PETZ
2021-09-16,1.98,2.07,1.95,2.04,39274,PETZ
2021-09-15,1.93,2.02,1.93,1.94,35186,PETZ
2021-09-14,2.07,2.07,1.9109,1.94,80199,PETZ
2021-09-13,2.01,2.155,2.0,2.03,178941,PETZ
2021-09-10,2.09,2.09,2.0,2.03,40212,PETZ
2021-09-09,2.01,2.1999,2.0,2.07,208481,PETZ
2021-09-08,1.96,2.07,1.95,1.97,86093,PETZ
2021-09-07,2.03,2.1,1.96,2.01,47483,PETZ
2021-09-03,2.05,2.1,2.01,2.07,62031,PETZ
2021-09-02,2.08,2.1,2.03,2.05,82130,PETZ
2021-09-01,2.18,2.2061,2.03,2.04,234058,PETZ
2021-08-31,2.28,2.32,2.13,2.13,80928,PETZ
2021-08-30,2.15,2.27,2.12,2.24,65692,PETZ
2021-08-27,2.15,2.23,2.1,2.14,92062,PETZ
2021-08-26,2.07,2.17,2.07,2.15,61669,PETZ
2021-08-25,2.18,2.205,2.03,2.1,79704,PETZ
2021-08-24,2.09,2.23,2.01,2.2,422995,PETZ
2021-08-23,1.85,2.34,1.85,2.11,1563232,PETZ
2021-08-20,2.0,2.07,1.77,1.86,247949,PETZ
2021-08-19,2.09,2.09,1.955,2.01,174107,PETZ
2021-08-18,2.06,2.12,2.02,2.1,32875,PETZ
2021-08-17,2.19,2.19,2.055,2.09,128168,PETZ
2021-08-16,2.18,2.3,2.0,2.19,412316,PETZ
2021-08-13,2.27,2.32,2.18,2.18,162333,PETZ
2021-08-12,2.4,2.4,2.17,2.26,259222,PETZ
2021-08-11,2.49,2.54,2.3,2.34,290211,PETZ
2021-08-10,2.54,2.59,2.4403,2.52,141849,PETZ
2021-08-09,2.6,2.64,2.433,2.54,190870,PETZ
2021-08-06,2.69,2.83,2.54,2.56,106433,PETZ
2021-08-05,2.74,2.75,2.595,2.7445,150891,PETZ
2021-08-04,2.71,2.84,2.65,2.74,70654,PETZ
2021-08-03,2.53,2.7295,2.53,2.69,179797,PETZ
2021-08-02,2.55,2.56,2.44,2.53,79986,PETZ
2021-07-30,2.45,2.57,2.43,2.5,142577,PETZ
2021-07-29,2.5,2.6312,2.37,2.45,80472,PETZ
2021-07-28,2.43,2.5,2.32,2.49,182835,PETZ
2021-07-27,2.62,2.7,2.4,2.47,544289,PETZ
2021-07-26,2.72,2.8699,2.52,2.53,251050,PETZ
2021-07-23,3.27,3.275,2.65,2.74,481797,PETZ
2021-07-22,3.38,3.47,3.195,3.3,329981,PETZ
2021-07-21,3.07,3.49,3.07,3.38,379851,PETZ
2021-07-20,3.43,3.6,3.05,3.05,812478,PETZ
2021-07-19,2.88,3.63,2.87,3.39,1976288,PETZ
2021-07-16,2.76,3.43,2.7501,3.01,2732346,PETZ
2021-07-15,2.54,2.74,2.4501,2.7,119279,PETZ
2021-07-14,2.7,2.75,2.41,2.45,211136,PETZ
2021-07-13,2.65,2.9,2.6,2.7,279136,PETZ
2021-07-12,2.5,2.7399,2.35,2.65,397566,PETZ
2021-07-09,2.25,3.44,2.2301,2.56,3515658,PETZ
2021-07-08,2.23,2.29,2.16,2.24,132692,PETZ
2021-07-07,2.42,2.49,2.23,2.31,56039,PETZ
2021-07-06,2.44,2.49,2.35,2.47,58656,PETZ
2021-07-02,2.62,2.6534,2.4,2.4,82091,PETZ
2021-07-01,2.81,2.81,2.62,2.66,38953,PETZ
2021-06-30,2.95,2.95,2.5,2.63,128833,PETZ
